qp	pos	id	rep	trayid	row	col	indpop	water	FT.q	FT.date	FT.dif
281	c5	6184	3	36_i_h	c	5	i	h	0	NA	NA
281	c6	7207	3	36_i_h	c	6	i	h	0	NA	NA
281	c7	9517	3	36_i_h	c	7	i	h	1	2016-02-15	116
281	c8	9903	3	36_i_h	c	8	i	h	1	2016-03-28	158
281	d1	7063	3	36_i_h	d	1	i	h	1	2016-03-02	132
281	d2	9408	3	36_i_h	d	2	i	h	1	2016-03-25	155
281	d3	9583	3	36_i_h	d	3	i	h	1	2016-03-14	144
281	d4	7008	3	36_i_h	d	4	i	h	1	2016-03-25	155
281	d5	6172	3	36_i_h	d	5	i	h	1	2016-03-08	138
281	d6	6150	3	36_i_h	d	6	i	h	1	2016-03-16	146
281	d7	9777	3	36_i_h	d	7	i	h	1	2016-03-08	138
281	d8	9834	3	36_i_h	d	8	i	h	1	2016-03-09	139
281	e2	7208	3	36_i_h	e	2	i	h	1	2016-03-15	145
281	e3	6992	3	36_i_h	e	3	i	h	1	2016-03-15	145
281	e4	8227	3	36_i_h	e	4	i	h	1	2016-03-25	155
281	e5	7062	3	36_i_h	e	5	i	h	1	2016-02-29	130
281	e6	9880	3	36_i_h	e	6	i	h	1	2016-03-14	144
281	e7	9547	3	36_i_h	e	7	i	h	1	2016-03-14	144
282	a2	9663	3	37_i_h	a	2	i	h	1	2016-02-23	124
282	a3	9827	3	37_i_h	a	3	i	h	1	2016-02-29	130
282	a4	6109	3	37_i_h	a	4	i	h	1	2016-03-23	153
282	a5	8241	3	37_i_h	a	5	i	h	1	2016-03-21	151
282	a6	7333	3	37_i_h	a	6	i	h	0	NA	NA
282	a7	9587	3	37_i_h	a	7	i	h	1	2016-03-21	151
282	b1	9772	3	37_i_h	b	1	i	h	1	2016-03-08	138
282	b2	1954	3	37_i_h	b	2	i	h	0	NA	NA
282	b3	9545	3	37_i_h	b	3	i	h	1	2016-02-11	112
282	b4	9626	3	37_i_h	b	4	i	h	1	2016-04-07	168
282	b5	9525	3	37_i_h	b	5	i	h	1	2016-03-14	144
282	b6	9898	3	37_i_h	b	6	i	h	1	2016-03-21	151
282	b7	9506	3	37_i_h	b	7	i	h	0	NA	NA
282	b8	9886	3	37_i_h	b	8	i	h	1	2016-03-14	144
282	c1	7013	3	37_i_h	c	1	i	h	1	2016-03-09	139
282	c2	9927	3	37_i_h	c	2	i	h	1	2016-03-08	138
282	c3	9759	3	37_i_h	c	3	i	h	1	2016-02-17	118
282	c4	9732	3	37_i_h	c	4	i	h	0	NA	NA
282	c5	6125	3	37_i_h	c	5	i	h	1	2016-03-21	151
282	c6	9586	3	37_i_h	c	6	i	h	1	2016-03-25	155
282	c7	6192	3	37_i_h	c	7	i	h	1	2016-03-21	151
282	c8	6235	3	37_i_h	c	8	i	h	1	2016-03-18	148
282	d1	9660	3	37_i_h	d	1	i	h	0	NA	NA
282	d2	7346	3	37_i_h	d	2	i	h	1	2016-03-02	132
282	d3	9744	3	37_i_h	d	3	i	h	1	2016-03-08	138
282	d4	6997	3	37_i_h	d	4	i	h	1	2016-03-01	131
282	d5	6126	3	37_i_h	d	5	i	h	1	2016-03-28	158
282	d6	9653	3	37_i_h	d	6	i	h	1	2016-02-18	119
282	d7	9726	3	37_i_h	d	7	i	h	1	2016-04-22	183
282	d8	9509	3	37_i_h	d	8	i	h	1	2016-02-15	116
282	e2	9933	3	37_i_h	e	2	i	h	1	2016-02-23	124
282	e3	9885	3	37_i_h	e	3	i	h	1	2016-03-22	152
282	e4	7014	3	37_i_h	e	4	i	h	1	2016-03-17	147
282	e5	7127	3	37_i_h	e	5	i	h	1	2016-03-03	133
282	e6	6115	3	37_i_h	e	6	i	h	0	NA	NA
282	e7	9514	3	37_i_h	e	7	i	h	1	2016-03-01	131
283	a2	7430	3	38_i_h	a	2	i	h	1	2016-03-16	146
283	a3	7181	3	38_i_h	a	3	i	h	1	2016-03-14	144
283	a4	9601	3	38_i_h	a	4	i	h	1	2016-03-17	147
283	a5	8240	3	38_i_h	a	5	i	h	1	2016-03-14	144
283	a6	9121	3	38_i_h	a	6	i	h	1	2016-03-08	138
283	a7	9636	3	38_i_h	a	7	i	h	1	2016-03-14	144
283	b1	9892	3	38_i_h	b	1	i	h	1	2016-03-08	138
283	b2	6958	3	38_i_h	b	2	i	h	1	2016-03-10	140
283	b3	5486	3	38_i_h	b	3	i	h	1	2016-02-26	127
283	b4	9640	3	38_i_h	b	4	i	h	1	2016-03-15	145
283	b5	7337	3	38_i_h	b	5	i	h	1	2016-03-04	134
283	b6	6911	3	38_i_h	b	6	i	h	1	2016-02-09	110
283	b7	9644	3	38_i_h	b	7	i	h	1	2016-03-04	134
283	b8	9606	3	38_i_h	b	8	i	h	1	2016-02-15	116
283	c1	9399	3	38_i_h	c	1	i	h	1	2016-03-21	151
283	c2	9992	3	38_i_h	c	2	i	h	1	2016-03-11	141
283	c3	8387	3	38_i_h	c	3	i	h	0	NA	NA
283	c4	9854	3	38_i_h	c	4	i	h	1	2016-02-22	123
283	c5	9510	3	38_i_h	c	5	i	h	1	2016-03-21	151
283	c6	9530	3	38_i_h	c	6	i	h	1	2016-03-08	138
283	c7	8214	3	38_i_h	c	7	i	h	1	2016-02-29	130
283	c8	6111	3	38_i_h	c	8	i	h	1	2016-03-11	141
283	d1	915	3	38_i_h	d	1	i	h	1	2016-03-02	132
283	d2	9890	3	38_i_h	d	2	i	h	1	2016-03-18	148
283	d3	9845	3	38_i_h	d	3	i	h	1	2016-02-25	126
283	d4	9888	3	38_i_h	d	4	i	h	1	2016-03-08	138
283	d5	9918	3	38_i_h	d	5	i	h	1	2016-03-14	144
283	d6	7031	3	38_i_h	d	6	i	h	1	2016-02-26	127
283	d7	9799	3	38_i_h	d	7	i	h	1	2016-03-08	138
283	d8	9529	3	38_i_h	d	8	i	h	1	2016-02-22	123
283	e2	8365	3	38_i_h	e	2	i	h	1	2016-02-24	125
283	e3	5768	3	38_i_h	e	3	i	h	1	2016-03-28	158
283	e4	8311	3	38_i_h	e	4	i	h	1	2016-02-25	126
283	e5	7125	3	38_i_h	e	5	i	h	0	NA	NA
283	e6	9554	3	38_i_h	e	6	i	h	1	2016-03-03	133
283	e7	9562	3	38_i_h	e	7	i	h	1	2016-03-01	131
284	a2	9743	3	39_i_h	a	2	i	h	1	2016-03-03	133
284	a3	9789	3	39_i_h	a	3	i	h	1	2016-03-14	144
284	a4	9830	3	39_i_h	a	4	i	h	1	2016-02-18	119
284	a5	9577	3	39_i_h	a	5	i	h	1	2016-03-02	132
284	a6	9810	3	39_i_h	a	6	i	h	1	2016-03-11	141
284	a7	6203	3	39_i_h	a	7	i	h	1	2016-03-25	155
284	b1	9699	3	39_i_h	b	1	i	h	1	2016-03-04	134
284	b2	7282	3	39_i_h	b	2	i	h	1	2016-03-01	131
284	b3	9758	3	39_i_h	b	3	i	h	1	2016-03-02	132
284	b4	9523	3	39_i_h	b	4	i	h	0	NA	NA
284	b5	9790	3	39_i_h	b	5	i	h	1	2016-03-18	148
284	b6	9610	3	39_i_h	b	6	i	h	1	2016-02-26	127
284	b7	6137	3	39_i_h	b	7	i	h	1	2016-04-01	162
284	b8	9701	3	39_i_h	b	8	i	h	1	2016-02-29	130
284	c1	8354	3	39_i_h	c	1	i	h	1	2016-02-29	130
284	c2	9651	3	39_i_h	c	2	i	h	1	2016-02-15	116
284	c3	10014	3	39_i_h	c	3	i	h	1	2016-03-16	146
284	c4	6680	3	39_i_h	c	4	i	h	1	2016-03-18	148
284	c5	6140	3	39_i_h	c	5	i	h	1	2016-03-22	152
284	c6	8351	3	39_i_h	c	6	i	h	1	2016-03-10	140
284	c7	5349	3	39_i_h	c	7	i	h	1	2016-03-14	144
284	c8	7169	3	39_i_h	c	8	i	h	0	NA	NA
284	d1	7411	3	39_i_h	d	1	i	h	1	2016-03-08	138
284	d2	9630	3	39_i_h	d	2	i	h	1	2016-04-06	167
284	d3	7003	3	39_i_h	d	3	i	h	1	2016-02-22	123
284	d4	9526	3	39_i_h	d	4	i	h	0	NA	NA
284	d5	6114	3	39_i_h	d	5	i	h	1	2016-03-25	155
284	d6	6987	3	39_i_h	d	6	i	h	0	NA	NA
284	d7	9925	3	39_i_h	d	7	i	h	1	2016-03-14	144
284	d8	772	3	39_i_h	d	8	i	h	1	2016-02-24	125
284	e2	9513	3	39_i_h	e	2	i	h	1	2016-02-16	117
284	e3	9560	3	39_i_h	e	3	i	h	0	NA	NA
284	e4	1	3	39_i_h	e	4	i	h	1	2016-03-03	133
284	e5	5784	3	39_i_h	e	5	i	h	0	NA	NA
284	e6	9641	3	39_i_h	e	6	i	h	1	2016-03-08	138
284	e7	9853	3	39_i_h	e	7	i	h	1	2016-02-12	113
285	a2	6149	3	40_i_h	a	2	i	h	1	2016-03-21	151
285	a3	9848	3	40_i_h	a	3	i	h	1	2016-03-02	132
285	a4	7186	3	40_i_h	a	4	i	h	1	2016-02-24	125
285	a5	6173	3	40_i_h	a	5	i	h	1	2016-03-04	134
285	a6	9802	3	40_i_h	a	6	i	h	1	2016-03-02	132
285	a7	7316	3	40_i_h	a	7	i	h	1	2016-03-15	145
285	b1	9791	3	40_i_h	b	1	i	h	1	2016-03-11	141
285	b2	9612	3	40_i_h	b	2	i	h	1	2016-03-01	131
285	b3	7102	3	40_i_h	b	3	i	h	1	2016-03-01	131
285	b4	9762	3	40_i_h	b	4	i	h	1	2016-03-14	144
285	b5	9625	3	40_i_h	b	5	i	h	1	2016-03-15	145
285	b6	9616	3	40_i_h	b	6	i	h	1	2016-03-09	139
285	b7	9832	3	40_i_h	b	7	i	h	1	2016-03-04	134
285	b8	9821	3	40_i_h	b	8	i	h	1	2016-03-04	134
285	c1	9647	3	40_i_h	c	1	i	h	1	2016-02-29	130
285	c2	7384	3	40_i_h	c	2	i	h	1	2016-03-14	144
285	c3	5151	3	40_i_h	c	3	i	h	1	2016-03-16	146
285	c4	8264	3	40_i_h	c	4	i	h	1	2016-02-22	123
285	c5	6898	3	40_i_h	c	5	i	h	1	2016-02-24	125
285	c6	9813	3	40_i_h	c	6	i	h	1	2016-03-04	134
285	c7	9871	3	40_i_h	c	7	i	h	1	2016-03-17	147
285	c8	9716	3	40_i_h	c	8	i	h	1	2016-03-11	141
285	d1	9597	3	40_i_h	d	1	i	h	1	2016-03-01	131
285	d2	9611	3	40_i_h	d	2	i	h	1	2016-02-29	130
285	d3	7273	3	40_i_h	d	3	i	h	1	2016-03-08	138
285	d4	9589	3	40_i_h	d	4	i	h	1	2016-03-15	145
285	d5	2	3	40_i_h	d	5	i	h	1	2016-03-03	133
285	d6	6961	3	40_i_h	d	6	i	h	1	2016-02-12	113
285	d7	9576	3	40_i_h	d	7	i	h	1	2016-03-30	160
285	d8	9837	3	40_i_h	d	8	i	h	1	2016-03-08	138
285	e2	9615	3	40_i_h	e	2	i	h	1	2016-03-08	138
285	e3	9924	3	40_i_h	e	3	i	h	1	2016-02-26	127
285	e4	6244	3	40_i_h	e	4	i	h	1	2016-03-04	134
285	e5	9887	3	40_i_h	e	5	i	h	1	2016-03-03	133
285	e6	9541	3	40_i_h	e	6	i	h	1	2016-02-18	119
285	e7	8243	3	40_i_h	e	7	i	h	0	NA	NA
286	a2	9602	3	41_i_h	a	2	i	h	1	2016-03-04	134
286	a3	9527	3	41_i_h	a	3	i	h	1	2016-03-11	141
286	a4	9938	3	41_i_h	a	4	i	h	1	2016-02-22	123
286	a5	9402	3	41_i_h	a	5	i	h	1	2016-03-16	146
286	a6	9749	3	41_i_h	a	6	i	h	1	2016-02-22	123
286	a7	9867	3	41_i_h	a	7	i	h	1	2016-03-16	146
286	b1	6945	3	41_i_h	b	1	i	h	1	2016-03-17	147
286	b2	6897	3	41_i_h	b	2	i	h	1	2016-03-03	133
286	b3	6986	3	41_i_h	b	3	i	h	1	2016-03-02	132
286	b4	766	3	41_i_h	b	4	i	h	1	2016-02-24	125
286	b5	6990	3	41_i_h	b	5	i	h	1	2016-03-08	138
286	b6	9539	3	41_i_h	b	6	i	h	1	2016-02-26	127
286	b7	9915	3	41_i_h	b	7	i	h	1	2016-03-04	134
286	b8	9657	3	41_i_h	b	8	i	h	1	2016-02-12	113
286	c1	403	3	41_i_h	c	1	i	h	1	2016-03-21	151
286	c2	5741	3	41_i_h	c	2	i	h	1	2016-03-21	151
286	c3	9590	3	41_i_h	c	3	i	h	1	2016-02-15	116
286	c4	6174	3	41_i_h	c	4	i	h	1	2016-03-11	141
286	c5	9518	3	41_i_h	c	5	i	h	1	2016-03-15	145
286	c6	9536	3	41_i_h	c	6	i	h	1	2016-03-08	138
286	c7	7394	3	41_i_h	c	7	i	h	1	2016-03-02	132
286	c8	6180	3	41_i_h	c	8	i	h	1	2016-03-15	145
286	d1	9697	3	41_i_h	d	1	i	h	1	2016-03-10	140
286	d2	1552	3	41_i_h	d	2	i	h	1	2016-03-08	138
286	d3	5779	3	41_i_h	d	3	i	h	1	2016-03-15	145
286	d4	9551	3	41_i_h	d	4	i	h	1	2016-03-21	151
286	d5	10006	3	41_i_h	d	5	i	h	1	2016-03-15	145
286	d6	9058	3	41_i_h	d	6	i	h	1	2016-03-17	147
286	d7	9718	3	41_i_h	d	7	i	h	1	2016-03-10	140
286	d8	6989	3	41_i_h	d	8	i	h	1	2016-02-29	130
286	e2	9717	3	41_i_h	e	2	i	h	1	2016-03-08	138
286	e3	7163	3	41_i_h	e	3	i	h	1	2016-03-02	132
286	e4	9719	3	41_i_h	e	4	i	h	1	2016-03-02	132
286	e5	265	3	41_i_h	e	5	i	h	1	2016-02-24	125
286	e6	9928	3	41_i_h	e	6	i	h	1	2016-02-24	125
286	e7	9481	3	41_i_h	e	7	i	h	1	2016-03-18	148
287	a2	4958	3	42_i_h	a	2	i	h	1	2016-03-28	158
287	a3	7305	3	42_i_h	a	3	i	h	1	2016-03-02	132
287	a4	9876	3	42_i_h	a	4	i	h	1	2016-03-18	148
287	a5	9823	3	42_i_h	a	5	i	h	1	2016-02-15	116
287	a6	5800	3	42_i_h	a	6	i	h	1	2016-03-04	134
287	a7	9708	3	42_i_h	a	7	i	h	1	2016-03-01	131
287	b1	5856	3	42_i_h	b	1	i	h	1	2016-03-25	155
287	b2	9298	3	42_i_h	b	2	i	h	1	2016-03-02	132
287	b3	8242	3	42_i_h	b	3	i	h	1	2016-04-07	168
287	b4	6008	3	42_i_h	b	4	i	h	1	2016-03-08	138
287	b5	1890	3	42_i_h	b	5	i	h	1	2016-03-10	140
287	b6	7373	3	42_i_h	b	6	i	h	0	NA	NA
287	b7	9581	3	42_i_h	b	7	i	h	1	2016-03-17	147
287	b8	6097	3	42_i_h	b	8	i	h	1	2016-03-21	151
287	c1	9713	3	42_i_h	c	1	i	h	1	2016-03-11	141
287	c2	9548	3	42_i_h	c	2	i	h	1	2016-03-31	161
287	c3	9569	3	42_i_h	c	3	i	h	1	2016-03-10	140
287	c4	9737	3	42_i_h	c	4	i	h	1	2016-03-08	138
287	c5	9371	3	42_i_h	c	5	i	h	1	2016-03-15	145
287	c6	9850	3	42_i_h	c	6	i	h	1	2016-03-11	141
287	c7	9814	3	42_i_h	c	7	i	h	1	2016-03-14	144
287	c8	7071	3	42_i_h	c	8	i	h	1	2016-03-01	131
287	d1	768	3	42_i_h	d	1	i	h	1	2016-03-08	138
287	d2	9508	3	42_i_h	d	2	i	h	1	2016-03-01	131
287	d3	6122	3	42_i_h	d	3	i	h	1	2016-03-21	151
287	d4	9894	3	42_i_h	d	4	i	h	1	2016-03-11	141
287	d5	7323	3	42_i_h	d	5	i	h	1	2016-03-02	132
287	d6	6105	3	42_i_h	d	6	i	h	1	2016-03-21	151
287	d7	9125	3	42_i_h	d	7	i	h	1	2016-03-08	138
287	d8	9470	3	42_i_h	d	8	i	h	1	2016-03-21	151
287	e2	9638	3	42_i_h	e	2	i	h	1	2016-03-04	134
287	e3	9736	3	42_i_h	e	3	i	h	1	2016-03-08	138
287	e4	9720	3	42_i_h	e	4	i	h	1	2016-03-14	144
287	e5	7218	3	42_i_h	e	5	i	h	1	2016-03-01	131
287	e6	9707	3	42_i_h	e	6	i	h	1	2016-03-08	138
287	e7	9582	3	42_i_h	e	7	i	h	1	2016-03-15	145
288	a2	9332	3	43_i_h	a	2	i	h	0	NA	NA
288	a3	6929	3	43_i_h	a	3	i	h	1	2016-02-26	127
288	a4	9761	3	43_i_h	a	4	i	h	0	NA	NA
288	a5	9532	3	43_i_h	a	5	i	h	1	2016-03-17	147
288	a6	6915	3	43_i_h	a	6	i	h	0	NA	NA
288	a7	9637	3	43_i_h	a	7	i	h	0	NA	NA
288	b1	6191	3	43_i_h	b	1	i	h	1	2016-05-12	203
288	b2	7133	3	43_i_h	b	2	i	h	1	2016-03-08	138
288	b3	9533	3	43_i_h	b	3	i	h	1	2016-03-15	145
288	b4	7353	3	43_i_h	b	4	i	h	1	2016-03-08	138
288	b5	9543	3	43_i_h	b	5	i	h	1	2016-03-21	151
288	b6	9421	3	43_i_h	b	6	i	h	1	2016-03-21	151
288	b7	9747	3	43_i_h	b	7	i	h	1	2016-03-10	140
288	b8	7143	3	43_i_h	b	8	i	h	1	2016-03-28	158
288	c1	9828	3	43_i_h	c	1	i	h	1	2016-03-15	145
288	c2	9534	3	43_i_h	c	2	i	h	1	2016-02-22	123
288	c3	8235	3	43_i_h	c	3	i	h	1	2016-03-04	134
288	c4	9521	3	43_i_h	c	4	i	h	1	2016-03-14	144
288	c5	6169	3	43_i_h	c	5	i	h	0	NA	NA
288	c6	9659	3	43_i_h	c	6	i	h	1	2016-02-18	119
288	c7	9764	3	43_i_h	c	7	i	h	1	2016-02-12	113
288	c8	7477	3	43_i_h	c	8	i	h	1	2016-03-14	144
288	d1	9585	3	43_i_h	d	1	i	h	1	2016-02-22	123
288	d2	7378	3	43_i_h	d	2	i	h	1	2016-03-01	131
288	d3	7002	3	43_i_h	d	3	i	h	1	2016-03-08	138
288	d4	9841	3	43_i_h	d	4	i	h	1	2016-02-29	130
288	d5	6243	3	43_i_h	d	5	i	h	1	2016-03-08	138
288	d6	7250	3	43_i_h	d	6	i	h	1	2016-03-28	158
288	d7	9831	3	43_i_h	d	7	i	h	1	2016-02-22	123
288	d8	9775	3	43_i_h	d	8	i	h	1	2016-03-14	144
288	e2	9574	3	43_i_h	e	2	i	h	1	2016-03-18	148
288	e3	9739	3	43_i_h	e	3	i	h	0	NA	NA
288	e4	6151	3	43_i_h	e	4	i	h	1	2016-03-21	151
288	e5	9882	3	43_i_h	e	5	i	h	1	2016-02-22	123
288	e6	9941	3	43_i_h	e	6	i	h	1	2016-03-03	133
288	e7	6112	3	43_i_h	e	7	i	h	1	2016-03-17	147
289	a2	9846	3	44_i_h	a	2	i	h	1	2016-03-16	146
289	a3	9567	3	44_i_h	a	3	i	h	1	2016-03-18	148
289	a4	9881	3	44_i_h	a	4	i	h	1	2016-02-26	127
289	a5	9640	4	44_i_h	a	5	i	h	1	2016-03-14	144
289	a6	6142	4	44_i_h	a	6	i	h	1	2016-03-14	144
289	a7	6990	4	44_i_h	a	7	i	h	1	2016-03-08	138
289	b1	9599	4	44_i_h	b	1	i	h	1	2016-03-14	144
289	b2	9583	4	44_i_h	b	2	i	h	1	2016-03-08	138
289	b3	9741	4	44_i_h	b	3	i	h	1	2016-03-03	133
289	b4	7477	4	44_i_h	b	4	i	h	1	2016-03-08	138
289	b5	7208	4	44_i_h	b	5	i	h	1	2016-03-02	132
289	b6	9840	4	44_i_h	b	6	i	h	1	2016-03-14	144
289	b7	7343	4	44_i_h	b	7	i	h	1	2016-03-02	132
289	b8	9518	4	44_i_h	b	8	i	h	1	2016-03-10	140
289	c1	7373	4	44_i_h	c	1	i	h	1	2016-03-08	138
289	c2	6108	4	44_i_h	c	2	i	h	1	2016-03-16	146
289	c3	7415	4	44_i_h	c	3	i	h	1	2016-03-01	131
289	c4	9777	4	44_i_h	c	4	i	h	1	2016-03-04	134
289	c5	7416	4	44_i_h	c	5	i	h	1	2016-03-15	145
289	c6	6235	4	44_i_h	c	6	i	h	1	2016-03-18	148
289	c7	5811	4	44_i_h	c	7	i	h	1	2016-03-08	138
289	c8	8365	4	44_i_h	c	8	i	h	1	2016-02-19	120
289	d1	9363	4	44_i_h	d	1	i	h	1	2016-03-18	148
289	d2	7133	4	44_i_h	d	2	i	h	1	2016-03-03	133
289	d3	9766	4	44_i_h	d	3	i	h	1	2016-03-02	132
289	d4	9713	4	44_i_h	d	4	i	h	1	2016-03-04	134
289	d5	9629	4	44_i_h	d	5	i	h	1	2016-03-04	134
289	d6	9481	4	44_i_h	d	6	i	h	1	2016-03-15	145
289	d7	6218	4	44_i_h	d	7	i	h	1	2016-03-14	144
289	d8	9528	4	44_i_h	d	8	i	h	1	2016-03-08	138
289	e2	9622	4	44_i_h	e	2	i	h	1	2016-03-14	144
289	e3	9535	4	44_i_h	e	3	i	h	1	2016-03-14	144
289	e4	7404	4	44_i_h	e	4	i	h	1	2016-02-24	125
289	e5	9609	4	44_i_h	e	5	i	h	1	2016-02-22	123
289	e6	5768	4	44_i_h	e	6	i	h	1	2016-03-28	158
289	e7	7419	4	44_i_h	e	7	i	h	1	2016-03-04	134
29	a2	9878	2	29_p_l	a	2	p	l	0	NA	NA
29	a3	9772	2	29_p_l	a	3	p	l	0	NA	NA
29	a4	9713	2	29_p_l	a	4	p	l	0	NA	NA
29	a5	8354	2	29_p_l	a	5	p	l	0	NA	NA
29	a6	7333	2	29_p_l	a	6	p	l	0	NA	NA
29	a7	9947	2	29_p_l	a	7	p	l	1	2016-03-18	148
29	b1	9871	2	29_p_l	b	1	p	l	0	NA	NA
29	b2	9554	2	29_p_l	b	2	p	l	0	NA	NA
29	b3	10006	2	29_p_l	b	3	p	l	0	NA	NA
29	b4	9739	2	29_p_l	b	4	p	l	0	NA	NA
29	b5	6073	2	29_p_l	b	5	p	l	0	NA	NA
29	b6	9868	2	29_p_l	b	6	p	l	0	NA	NA
29	b7	8234	2	29_p_l	b	7	p	l	0	NA	NA
29	b8	9649	2	29_p_l	b	8	p	l	0	NA	NA
29	c1	8376	2	29_p_l	c	1	p	l	1	2016-03-30	160
29	c2	9915	2	29_p_l	c	2	p	l	0	NA	NA
29	c3	9545	2	29_p_l	c	3	p	l	1	2016-03-15	145
29	c4	7280	2	29_p_l	c	4	p	l	0	NA	NA
29	c5	6132	2	29_p_l	c	5	p	l	0	NA	NA
29	c6	7147	2	29_p_l	c	6	p	l	0	NA	NA
29	c7	6997	2	29_p_l	c	7	p	l	0	NA	NA
29	c8	1954	2	29_p_l	c	8	p	l	1	2016-03-28	158
29	d1	6940	2	29_p_l	d	1	p	l	0	NA	NA
29	d2	9822	2	29_p_l	d	2	p	l	1	2016-03-10	140
29	d3	7217	2	29_p_l	d	3	p	l	0	NA	NA
29	d4	9606	2	29_p_l	d	4	p	l	1	2016-03-15	145
29	d5	9754	3	29_p_l	d	5	p	l	0	NA	NA
29	d6	9886	3	29_p_l	d	6	p	l	1	2016-03-28	158
29	d7	7186	3	29_p_l	d	7	p	l	1	2016-03-09	139
29	d8	8387	3	29_p_l	d	8	p	l	1	2016-03-04	134
29	e2	6202	3	29_p_l	e	2	p	l	0	NA	NA
29	e3	9593	3	29_p_l	e	3	p	l	1	2016-04-07	168
29	e4	6094	3	29_p_l	e	4	p	l	0	NA	NA
29	e5	5800	3	29_p_l	e	5	p	l	0	NA	NA
29	e6	9992	3	29_p_l	e	6	p	l	1	2016-04-11	172
29	e7	9531	3	29_p_l	e	7	p	l	0	NA	NA
290	a2	7127	4	45_i_h	a	2	i	h	1	2016-02-22	123
290	a3	9626	4	45_i_h	a	3	i	h	1	2016-03-03	133
290	a4	7181	4	45_i_h	a	4	i	h	1	2016-03-08	138
290	a5	9894	4	45_i_h	a	5	i	h	1	2016-03-08	138
290	a6	9631	4	45_i_h	a	6	i	h	1	2016-02-25	126
290	a7	8376	4	45_i_h	a	7	i	h	1	2016-03-02	132
290	b1	6192	4	45_i_h	b	1	i	h	1	2016-03-17	147
290	b2	765	4	45_i_h	b	2	i	h	1	2016-03-08	138
290	b3	9649	4	45_i_h	b	3	i	h	1	2016-02-18	119
290	b4	6128	4	45_i_h	b	4	i	h	1	2016-03-21	151
290	b5	6140	4	45_i_h	b	5	i	h	1	2016-03-17	147
290	b6	1890	4	45_i_h	b	6	i	h	0	NA	NA
290	b7	5577	4	45_i_h	b	7	i	h	1	2016-03-01	131
290	b8	7143	4	45_i_h	b	8	i	h	1	2016-03-11	141
290	c1	7117	4	45_i_h	c	1	i	h	1	2016-03-03	133
290	c2	9571	4	45_i_h	c	2	i	h	1	2016-02-11	112
290	c3	9935	4	45_i_h	c	3	i	h	1	2016-03-04	134
290	c4	9784	4	45_i_h	c	4	i	h	1	2016-02-26	127
290	c5	9825	4	45_i_h	c	5	i	h	1	2016-02-24	125
290	c6	9513	4	45_i_h	c	6	i	h	1	2016-02-17	118
290	c7	7217	4	45_i_h	c	7	i	h	1	2016-02-25	126
290	c8	7384	4	45_i_h	c	8	i	h	1	2016-03-03	133
290	d1	9512	4	45_i_h	d	1	i	h	1	2016-02-08	109
290	d2	9590	4	45_i_h	d	2	i	h	1	2016-02-11	112
290	d3	5784	4	45_i_h	d	3	i	h	1	2016-03-17	147
290	d4	6109	4	45_i_h	d	4	i	h	1	2016-03-21	151
290	d5	7372	4	45_i_h	d	5	i	h	1	2016-03-08	138
290	d6	9555	4	45_i_h	d	6	i	h	1	2016-02-25	126
290	d7	9823	4	45_i_h	d	7	i	h	1	2016-02-15	116
290	d8	6138	4	45_i_h	d	8	i	h	1	2016-03-15	145
290	e2	5165	4	45_i_h	e	2	i	h	1	2016-03-08	138
290	e3	9843	4	45_i_h	e	3	i	h	1	2016-02-18	119
290	e4	9380	4	45_i_h	e	4	i	h	1	2016-03-21	151
290	e5	6193	4	45_i_h	e	5	i	h	1	2016-03-14	144
290	e6	9888	4	45_i_h	e	6	i	h	1	2016-03-04	134
290	e7	9547	4	45_i_h	e	7	i	h	1	2016-03-04	134
291	a2	9058	4	46_i_h	a	2	i	h	1	2016-03-15	145
291	a3	8235	4	46_i_h	a	3	i	h	1	2016-03-08	138
291	a4	6149	4	46_i_h	a	4	i	h	1	2016-03-16	146
291	a5	6133	4	46_i_h	a	5	i	h	1	2016-03-21	151
291	a6	6169	4	46_i_h	a	6	i	h	1	2016-03-31	161
291	a7	9600	4	46_i_h	a	7	i	h	1	2016-02-12	113
291	b1	766	4	46_i_h	b	1	i	h	1	2016-02-22	123
291	b2	9595	4	46_i_h	b	2	i	h	1	2016-03-14	144
291	b3	9827	4	46_i_h	b	3	i	h	1	2016-02-23	124
291	b4	9903	4	46_i_h	b	4	i	h	1	2016-03-23	153
291	b5	6134	4	46_i_h	b	5	i	h	1	2016-03-22	152
291	b6	9636	4	46_i_h	b	6	i	h	1	2016-03-11	141
291	b7	9653	4	46_i_h	b	7	i	h	1	2016-02-12	113
291	b8	9925	4	46_i_h	b	8	i	h	1	2016-03-03	133
291	c1	7062	4	46_i_h	c	1	i	h	1	2016-03-02	132
291	c2	7209	4	46_i_h	c	2	i	h	1	2016-03-08	138
291	c3	9937	4	46_i_h	c	3	i	h	1	2016-03-04	134
291	c4	9725	4	46_i_h	c	4	i	h	1	2016-02-22	123
291	c5	9532	4	46_i_h	c	5	i	h	1	2016-03-17	147
291	c6	9589	4	46_i_h	c	6	i	h	1	2016-03-21	151
291	c7	6201	4	46_i_h	c	7	i	h	1	2016-03-23	153
291	c8	7077	4	46_i_h	c	8	i	h	1	2016-02-22	123
291	d1	9610	4	46_i_h	d	1	i	h	1	2016-02-25	126
291	d2	9540	4	46_i_h	d	2	i	h	1	2016-03-14	144
291	d3	8242	4	46_i_h	d	3	i	h	1	2016-04-01	162
