pathimage	site	totarea	sk	bp	ep	datelabeled	tray	pos	organ	indpop	num
../data/field_tuebingen_harvesting/2016_09_28/P1220171.JPG	tuebingen	107098	22313	1162	42	2017-07-17_12:41:19	85	d2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220172.JPG	tuebingen	195851	36258	1011	78	2017-07-17_12:41:20	85	d2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220173.JPG	tuebingen	121073	22005	377	40	2017-07-17_12:41:22	85	a3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220174.JPG	tuebingen	223639	45601	4343	127	2017-07-17_12:41:23	85	a3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220175.JPG	tuebingen	98740	20364	1022	72	2017-07-17_12:41:25	85	b3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220176.JPG	tuebingen	187590	34722	1137	132	2017-07-17_12:41:26	85	b3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220177.JPG	tuebingen	142135	22895	1197	155	2017-07-17_12:41:28	85	c3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220178.JPG	tuebingen	194387	35630	1065	122	2017-07-17_12:45:39	85	c3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220179.JPG	tuebingen	145848	24718	946	115	2017-07-17_12:41:59	85	d3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220180.JPG	tuebingen	238400	47589	3457	208	2017-07-17_12:42:02	85	d3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220181.JPG	tuebingen	154664	26049	769	119	2017-07-17_12:42:04	85	e3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220182.JPG	tuebingen	232802	35963	672	86	2017-07-17_12:42:05	85	e3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220183.JPG	tuebingen	175900	30461	1890	196	2017-07-17_12:42:07	85	d4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220184.JPG	tuebingen	238427	53876	7012	235	2017-07-17_12:42:09	85	d4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220185.JPG	tuebingen	195586	35155	2067	262	2017-07-17_12:42:10	85	a5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220186.JPG	tuebingen	291094	63280	7370	289	2017-07-17_12:42:11	85	a5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220187.JPG	tuebingen	135169	29025	5561	140	2017-07-17_12:42:15	85	b5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220188.JPG	tuebingen	278909	51661	6199	206	2017-07-17_12:42:16	85	b5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220189.JPG	tuebingen	110213	18847	1607	139	2017-07-17_12:42:18	85	d5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220190.JPG	tuebingen	254428	53443	6072	182	2017-07-17_12:42:19	85	d5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220191.JPG	tuebingen	147534	29138	2269	121	2017-07-17_12:42:21	85	d6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220192.JPG	tuebingen	324033	71199	2625	506	2017-07-17_12:42:22	85	d6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220193.JPG	tuebingen	191503	31674	639	67	2017-07-17_12:42:27	85	e6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220194.JPG	tuebingen	221998	46091	2359	164	2017-07-17_12:42:31	85	e6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220195.JPG	tuebingen	67482	13045	1566	64	2017-07-17_12:42:34	85	a7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220196.JPG	tuebingen	161461	39930	5753	132	2017-07-17_12:42:35	85	a7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220197.JPG	tuebingen	144839	24516	1852	168	2017-07-17_12:42:37	85	b7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220198.JPG	tuebingen	227618	46860	4690	145	2017-07-17_12:42:38	85	b7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220199.JPG	tuebingen	208735	34284	1925	172	2017-07-17_12:42:40	85	c7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220200.JPG	tuebingen	182801	31374	795	65	2017-07-17_12:42:42	85	c7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220201.JPG	tuebingen	152450	26295	850	62	2017-07-17_12:42:44	85	d7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220202.JPG	tuebingen	298960	58613	4810	217	2017-07-17_12:42:45	85	d7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220203.JPG	tuebingen	188030	31532	1950	183	2017-07-17_12:42:47	85	e7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220204.JPG	tuebingen	304118	68366	6547	340	2017-07-17_12:42:48	85	e7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220205.JPG	tuebingen	121295	23127	2049	82	2017-07-17_12:42:50	85	b8	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220206.JPG	tuebingen	234794	50113	4586	143	2017-07-17_12:42:51	85	b8	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220207.JPG	tuebingen	140507	24622	716	96	2017-07-17_12:42:53	85	d8	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220208.JPG	tuebingen	196418	38580	1510	228	2017-07-17_12:43:02	85	d8	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220209.JPG	tuebingen	183558	30939	886	78	2017-07-17_12:43:05	102	b1	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220210.JPG	tuebingen	286789	50434	2772	210	2017-07-17_12:43:06	102	b1	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220211.JPG	tuebingen	212834	29697	190	119	2017-07-17_12:43:09	102	c1	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220212.JPG	tuebingen	232876	40780	412	90	2017-07-17_12:43:10	102	c1	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220213.JPG	tuebingen	202441	30716	967	128	2017-07-17_12:43:12	102	d1	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220214.JPG	tuebingen	316217	62792	4630	412	2017-07-17_12:43:13	102	d1	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220215.JPG	tuebingen	272652	39604	937	127	2017-07-17_12:43:15	102	a2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220216.JPG	tuebingen	311094	50411	1586	272	2017-07-17_12:43:16	102	a2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220217.JPG	tuebingen	129337	29855	5612	40	2017-07-17_12:43:18	102	b2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220218.JPG	tuebingen	183626	31221	542	152	2017-07-17_12:43:19	102	b2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220220.JPG	tuebingen	220449	46978	2446	147	2017-07-17_12:43:22	102	c2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220221.JPG	tuebingen	160482	25805	470	104	2017-07-17_12:43:24	102	d2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220222.JPG	tuebingen	199803	39232	786	201	2017-07-17_12:43:25	102	d2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220223.JPG	tuebingen	55179	9493	411	67	2017-07-17_12:43:27	102	e2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220224.JPG	tuebingen	214801	42938	1345	117	2017-07-17_12:43:28	102	e2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220225.JPG	tuebingen	161517	34179	3976	130	2017-07-17_12:43:30	102	a3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220226.JPG	tuebingen	215427	50223	5939	157	2017-07-17_12:43:31	102	a3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220227.JPG	tuebingen	167872	33934	4422	102	2017-07-17_12:43:33	102	b3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220228.JPG	tuebingen	224902	43289	1117	215	2017-07-17_12:43:34	102	b3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220229.JPG	tuebingen	159170	34886	4888	63	2017-07-17_12:43:36	102	c3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220230.JPG	tuebingen	40721	10093	288	44	2017-07-17_12:43:37	102	c3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220231.JPG	tuebingen	159579	34807	5664	180	2017-07-17_12:43:40	102	d3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220232.JPG	tuebingen	118930	27295	1817	104	2017-07-17_12:43:41	102	d3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220233.JPG	tuebingen	167472	26786	211	54	2017-07-17_12:43:43	102	e3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220234.JPG	tuebingen	228408	48566	4457	139	2017-07-17_12:43:44	102	e3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220235.JPG	tuebingen	162866	31865	3807	124	2017-07-17_12:43:46	102	a4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220236.JPG	tuebingen	180477	23609	580	187	2017-07-17_12:43:47	102	a4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220237.JPG	tuebingen	169881	30040	4083	188	2017-07-17_12:43:49	102	b4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220238.JPG	tuebingen	338562	73277	5099	352	2017-07-17_12:43:50	102	b4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220239.JPG	tuebingen	111778	21919	1970	88	2017-07-17_12:43:52	102	c4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220241.JPG	tuebingen	118300	20718	266	69	2017-07-17_12:43:55	102	e4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220242.JPG	tuebingen	193788	36615	1736	108	2017-07-17_12:43:56	102	e4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220243.JPG	tuebingen	142149	22795	1595	166	2017-07-17_12:43:58	102	a5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220244.JPG	tuebingen	312809	56623	5954	280	2017-07-17_12:43:59	102	a5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220245.JPG	tuebingen	182836	26211	235	114	2017-07-17_12:44:01	102	e5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220246.JPG	tuebingen	213589	35378	225	65	2017-07-17_12:44:02	102	e5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220247.JPG	tuebingen	168421	27546	1057	123	2017-07-17_12:44:04	102	a6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220248.JPG	tuebingen	185174	35488	1331	98	2017-07-17_12:44:05	102	a6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220249.JPG	tuebingen	137164	22054	970	132	2017-07-17_12:44:07	102	a7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220250.JPG	tuebingen	158293	31439	3067	151	2017-07-17_12:44:08	102	a7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220251.JPG	tuebingen	135649	21735	85	33	2017-07-17_12:44:10	102	b7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220252.JPG	tuebingen	151185	29588	1018	48	2017-07-17_12:44:11	102	b7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220253.JPG	tuebingen	171899	26857	561	81	2017-07-17_12:44:13	102	b8	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220254.JPG	tuebingen	237980	48334	5825	192	2017-07-17_12:44:14	102	b8	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220255.JPG	tuebingen	144714	24732	1074	105	2017-07-17_12:44:16	102	b1	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220256.JPG	tuebingen	182009	33234	1151	110	2017-07-17_12:44:17	102	b1	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220257.JPG	tuebingen	203204	28406	611	133	2017-07-17_12:44:19	102	a2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220258.JPG	tuebingen	348190	72047	5858	275	2017-07-17_12:44:20	102	a2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220259.JPG	tuebingen	236957	36605	1954	251	2017-07-17_12:44:23	102	b2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220260.JPG	tuebingen	157730	29352	1167	208	2017-07-17_12:44:24	102	b2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220261.JPG	tuebingen	170309	28458	3224	135	2017-07-17_12:45:44	103	c2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220262.JPG	tuebingen	212348	40849	5349	74	2017-07-17_12:45:53	103	c2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220263.JPG	tuebingen	216351	35461	2327	250	2017-07-17_12:45:57	103	a3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220264.JPG	tuebingen	208251	37741	3246	155	2017-07-17_12:46:01	103	a3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220265.JPG	tuebingen	174465	28863	1092	128	2017-07-17_12:46:04	103	b3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220266.JPG	tuebingen	252346	52078	1598	279	2017-07-17_12:46:05	103	b3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220267.JPG	tuebingen	156535	24917	1763	124	2017-07-17_12:46:07	103	c3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220268.JPG	tuebingen	221859	45881	4984	130	2017-07-17_12:46:08	103	c3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220269.JPG	tuebingen	131366	21996	1352	146	2017-07-17_12:46:10	103	a4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220270.JPG	tuebingen	256290	54747	5403	134	2017-07-17_12:46:11	103	a4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220271.JPG	tuebingen	166163	27491	1740	126	2017-07-17_12:46:29	104	b4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220272.JPG	tuebingen	162985	33963	3902	100	2017-07-17_12:46:33	104	b4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220273.JPG	tuebingen	179246	29546	813	92	2017-07-17_12:46:36	104	c4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220274.JPG	tuebingen	213900	48606	5803	205	2017-07-17_12:46:44	104	c4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220275.JPG	tuebingen	162002	30455	3671	138	2017-07-17_12:46:46	103	a5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220276.JPG	tuebingen	216323	47371	5308	201	2017-07-17_12:46:49	103	a5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220277.JPG	tuebingen	166462	27157	786	137	2017-07-17_12:46:51	103	b5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220278.JPG	tuebingen	262944	58033	5640	202	2017-07-17_12:46:52	103	b5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220279.JPG	tuebingen	177450	28410	480	60	2017-07-17_12:46:55	103	a6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220280.JPG	tuebingen	233330	46427	3154	119	2017-07-17_12:46:56	103	a6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220281.JPG	tuebingen	183511	31418	4763	179	2017-07-17_12:46:58	103	b6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220282.JPG	tuebingen	185441	34175	896	113	2017-07-17_12:46:59	103	b6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220283.JPG	tuebingen	178428	29320	1001	86	2017-07-17_12:47:01	103	a7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220284.JPG	tuebingen	289763	59255	6255	210	2017-07-17_12:47:02	103	a7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220285.JPG	tuebingen	162095	28076	3061	159	2017-07-17_12:47:04	103	b7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220286.JPG	tuebingen	218944	41268	4744	73	2017-07-17_12:47:05	103	b7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220287.JPG	tuebingen	155431	27450	3253	163	2017-07-17_12:47:07	103	c7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220288.JPG	tuebingen	315927	67254	6033	211	2017-07-17_12:47:08	103	c7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220289.JPG	tuebingen	167762	28586	2156	152	2017-07-17_12:47:10	103	b8	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220290.JPG	tuebingen	199308	34929	1234	84	2017-07-17_12:47:11	103	b8	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220291.JPG	tuebingen	208385	31887	3215	230	2017-07-17_12:47:13	103	c8	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220292.JPG	tuebingen	170343	30174	577	76	2017-07-17_12:47:22	103	c8	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220293.JPG	tuebingen	102882	17236	315	44	2017-07-17_12:47:25	282	c1	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220294.JPG	tuebingen	204671	38018	1385	114	2017-07-17_12:47:26	282	c1	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220295.JPG	tuebingen	237526	36233	1796	204	2017-07-17_12:47:28	282	a2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220296.JPG	tuebingen	829305	156776	6985	1014	2017-07-17_12:47:29	282	a2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220297.JPG	tuebingen	249630	43050	6108	198	2017-07-17_12:47:31	282	b2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220298.JPG	tuebingen	577780	109938	2590	633	2017-07-17_12:47:33	282	b2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220299.JPG	tuebingen	109501	21829	2714	180	2017-07-17_12:47:35	282	c2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220300.JPG	tuebingen	658444	120506	3765	801	2017-07-17_12:47:36	282	c2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220301.JPG	tuebingen	228242	35129	2992	291	2017-07-17_12:47:38	282	d2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220302.JPG	tuebingen	506599	85425	3636	570	2017-07-17_12:47:39	282	d2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220303.JPG	tuebingen	73809	14830	1049	147	2017-07-17_12:47:41	282	e2	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220304.JPG	tuebingen	440251	57741	1737	332	2017-07-17_12:47:42	282	e2	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220305.JPG	tuebingen	111592	20824	2040	142	2017-07-17_12:47:44	282	a3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220306.JPG	tuebingen	450918	93869	2970	538	2017-07-17_12:47:45	282	a3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220307.JPG	tuebingen	69312	14221	1580	121	2017-07-17_12:47:47	282	b3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220308.JPG	tuebingen	563481	106733	3869	680	2017-07-17_12:47:48	282	b3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220309.JPG	tuebingen	107880	19273	2076	132	2017-07-17_12:47:50	282	c3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220310.JPG	tuebingen	529961	95805	2725	680	2017-07-17_12:47:51	282	c3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220311.JPG	tuebingen	142516	29021	3492	165	2017-07-17_12:47:53	282	d3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220312.JPG	tuebingen	303403	50027	1518	233	2017-07-17_12:47:54	282	d3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220313.JPG	tuebingen	86609	17019	1698	147	2017-07-17_12:47:56	282	e3	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220314.JPG	tuebingen	162815	25474	634	92	2017-07-17_12:47:57	282	e3	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220315.JPG	tuebingen	108739	19567	2397	196	2017-07-17_12:47:59	282	a4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220316.JPG	tuebingen	253166	48695	864	225	2017-07-17_12:48:00	282	a4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220317.JPG	tuebingen	60961	12596	1376	101	2017-07-17_12:48:02	282	b4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220318.JPG	tuebingen	382567	78939	2172	458	2017-07-17_12:48:03	282	b4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220319.JPG	tuebingen	137513	23985	2636	190	2017-07-17_12:48:05	282	c4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220320.JPG	tuebingen	508763	95459	3288	549	2017-07-17_12:48:06	282	c4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220321.JPG	tuebingen	144507	25827	2914	227	2017-07-17_12:48:09	282	d4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220322.JPG	tuebingen	582045	112716	3268	519	2017-07-17_12:48:10	282	d4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220323.JPG	tuebingen	37975	7803	519	106	2017-07-17_12:48:11	282	e4	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220324.JPG	tuebingen	201124	37138	2403	136	2017-07-17_12:48:12	282	e4	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220325.JPG	tuebingen	82449	16171	2114	136	2017-07-17_12:48:14	282	a5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220326.JPG	tuebingen	302548	64780	1981	302	2017-07-17_12:48:15	282	a5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220327.JPG	tuebingen	37784	6734	703	77	2017-07-17_12:48:17	282	b5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220328.JPG	tuebingen	382552	64817	1073	335	2017-07-17_12:48:19	282	b5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220329.JPG	tuebingen	180896	29963	4060	220	2017-07-17_12:48:21	282	c5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220330.JPG	tuebingen	437293	91208	3197	449	2017-07-17_12:48:22	282	c5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220331.JPG	tuebingen	275004	49390	5498	355	2017-07-17_12:48:24	282	d5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220332.JPG	tuebingen	510953	98343	3546	421	2017-07-17_12:48:25	282	d5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220333.JPG	tuebingen	91529	18717	1692	134	2017-07-17_12:48:30	282	e5	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220334.JPG	tuebingen	443101	75657	3584	488	2017-07-17_12:48:31	282	e5	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220335.JPG	tuebingen	93742	17581	1588	187	2017-07-17_12:48:34	282	a6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220336.JPG	tuebingen	645894	119286	3083	637	2017-07-17_12:48:35	282	a6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220337.JPG	tuebingen	197788	42699	7563	142	2017-07-17_12:48:37	282	b6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220338.JPG	tuebingen	477772	80225	2620	474	2017-07-17_12:48:38	282	b6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220339.JPG	tuebingen	118594	22276	2043	230	2017-07-17_12:48:40	282	c6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220340.JPG	tuebingen	611827	124528	5744	992	2017-07-17_12:48:41	282	c6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220341.JPG	tuebingen	129464	24405	2365	131	2017-07-17_12:48:43	282	d6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220342.JPG	tuebingen	598974	108071	3340	750	2017-07-17_12:48:44	282	d6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220343.JPG	tuebingen	176968	29148	2571	276	2017-07-17_12:48:46	282	d6	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220344.JPG	tuebingen	470530	90417	3744	498	2017-07-17_12:48:47	282	d6	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220345.JPG	tuebingen	105766	20162	2118	129	2017-07-17_12:48:49	282	a7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220346.JPG	tuebingen	595878	107340	3610	666	2017-07-17_12:48:50	282	a7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220347.JPG	tuebingen	186871	33017	3256	255	2017-07-17_12:48:52	282	b7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220348.JPG	tuebingen	610243	106075	3206	779	2017-07-17_12:48:53	282	b7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220349.JPG	tuebingen	166858	31087	3127	272	2017-07-17_12:48:55	282	c7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220350.JPG	tuebingen	507411	90092	3836	659	2017-07-17_12:48:56	282	c7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220351.JPG	tuebingen	173153	31715	2886	335	2017-07-17_12:48:59	282	d7	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220352.JPG	tuebingen	535831	101472	3003	695	2017-07-17_12:49:00	282	d7	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220353.JPG	tuebingen	83377	15774	1493	172	2017-07-17_12:49:02	282	b8	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220354.JPG	tuebingen	486721	101186	2765	462	2017-07-17_12:49:04	282	b8	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220355.JPG	tuebingen	117269	23685	2107	189	2017-07-17_12:49:06	282	c8	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220356.JPG	tuebingen	601963	99844	2648	439	2017-07-17_12:49:07	282	c8	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220357.JPG	tuebingen	254578	50891	7268	256	2017-07-17_12:49:09	282	d8	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220358.JPG	tuebingen	677141	124395	4057	796	2017-07-17_12:49:17	282	d8	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220359.JPG	tuebingen	166560	29557	1054	65	2017-07-17_12:49:20	278	b1	r	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220360.JPG	tuebingen	386648	82044	4281	364	2017-07-17_12:49:23	278	b1	i	i	NA
../data/field_tuebingen_harvesting/2016_09_28/P1220361.JPG	tuebingen	100677	22152	1420	47	2017-07-17_12:49:26	278	a2	r	i	NA
