pathimage,site,totarea,sk,bp,ep,datelabeled,tray,pos,organ,ptype,num
../data/field_tuebingen_harvesting/2016_04_18/P1060772.JPG,tuebingen,62705,12121,838,58,2017-03-17_12:46:24,85,a4,i,i,NA
../data/field_tuebingen_harvesting/2016_04_18/P1060776.JPG,tuebingen,500845,94475,8016,815,2017-03-17_12:46:36,290,d1,i,i,NA
../data/field_tuebingen_harvesting/2016_04_18/P1060778.JPG,tuebingen,78558,16800,787,109,2017-03-17_12:46:40,138,c1,i,i,NA
../data/field_tuebingen_harvesting/2016_04_18/P1060784.JPG,tuebingen,701831,127895,7877,889,2017-03-17_12:47:20,223,a3,r,p,11
../data/field_tuebingen_harvesting/2016_04_19/P1060859.JPG,tuebingen,798748,133154,3541,810,2017-03-17_12:53:28,203,a2,r,p,17
../data/field_tuebingen_harvesting/2016_04_19/P1060860.JPG,tuebingen,241917,42077,4908,482,2017-03-17_12:53:29,203,a2,i,p,17
../data/field_tuebingen_harvesting/2016_04_20/P1060892.JPG,tuebingen,418243,80873,7196,625,2017-03-17_12:55:23,205,a7,i,p,7
../data/field_tuebingen_harvesting/2016_04_20/P1060906.JPG,tuebingen,116158,29713,5826,168,2017-03-17_14:27:43,325,a2,i,i,NA
../data/field_tuebingen_harvesting/2016_04_20/P1060910.JPG,tuebingen,372252,66266,4221,580,2017-03-17_14:28:51,316,a2,i,i,NA
../data/field_tuebingen_harvesting/2016_04_20/P1060926.JPG,tuebingen,46258,10448,371,65,2017-03-17_14:30:07,325,b1,i,i,NA
../data/field_tuebingen_harvesting/2016_04_20/P1060928.JPG,tuebingen,288060,68222,7119,479,2017-03-17_14:30:13,326,d8,i,i,NA
../data/field_tuebingen_harvesting/2016_04_20/P1060944.JPG,tuebingen,130564,29422,3139,208,2017-03-17_14:31:16,326,c8,i,i,NA
../data/field_tuebingen_harvesting/2016_04_22/P1060950.JPG,tuebingen,242719,44944,4649,254,2017-03-17_14:31:30,283,c4,i,i,NA
../data/field_tuebingen_harvesting/2016_04_22/P1070012.JPG,tuebingen,39634,9660,549,82,2017-03-17_14:37:32,331,e7,i,i,NA
../data/field_tuebingen_harvesting/2016_04_22/P1070014.JPG,tuebingen,224695,42697,3008,377,2017-03-17_14:37:37,330,c1,i,i,NA
../data/field_tuebingen_harvesting/2016_04_23/P1070031.JPG,tuebingen,147544,32176,7011,143,2017-03-17_14:57:11,176,a3,i,p,3
../data/field_tuebingen_harvesting/2016_04_23/P1070032.JPG,tuebingen,273607,43052,3674,277,2017-03-17_14:57:23,176,a3,i,p,3
../data/field_tuebingen_harvesting/2016_04_25/P1070059.JPG,tuebingen,50933,9767,316,80,2017-03-17_15:05:32,27,d1,i,p,27
../data/field_tuebingen_harvesting/2016_04_25/P1070060.JPG,tuebingen,52753,10199,543,69,2017-03-17_15:05:39,68,d5,i,p,15
../data/field_tuebingen_harvesting/2016_04_25/P1070062.JPG,tuebingen,52238,6940,331,65,2017-03-17_15:05:50,55,a2,i,p,16
../data/field_tuebingen_harvesting/2016_04_25/P1070063.JPG,tuebingen,222244,42699,5573,359,2017-03-17_15:05:54,55,a2,i,p,16
../data/field_tuebingen_harvesting/2016_04_25/P1070067.JPG,tuebingen,272230,52273,7616,447,2017-03-17_15:06:11,274,a6,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070074.JPG,tuebingen,125394,24395,4012,126,2017-03-17_15:06:58,272,a6,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070079.JPG,tuebingen,115521,14336,635,87,2017-03-17_15:07:26,86,a7,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070093.JPG,tuebingen,121271,15546,485,73,2017-03-17_15:09:38,150,e7,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070094.JPG,tuebingen,122571,15596,471,79,2017-03-17_15:09:43,150,e7,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070095.JPG,tuebingen,120611,15479,514,87,2017-03-17_15:09:48,150,e7,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070097.JPG,tuebingen,141331,21002,884,108,2017-03-17_15:09:56,82,b7,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070098.JPG,tuebingen,146074,21662,990,103,2017-03-17_15:10:02,82,b7,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070100.JPG,tuebingen,152467,22881,700,113,2017-03-17_15:10:09,92,d8,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070102.JPG,tuebingen,117536,17005,695,95,2017-03-17_15:10:17,73,b1,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070108.JPG,tuebingen,125539,16856,711,94,2017-03-17_15:10:37,101,e4,i,i,NA
../data/field_tuebingen_harvesting/2016_04_25/P1070112.JPG,tuebingen,333807,46194,3307,300,2017-03-17_15:10:47,295,a7,i,i,NA
../data/field_tuebingen_harvesting/2016_04_27/P1070181.JPG,tuebingen,258299,41359,4856,238,2017-03-17_15:16:41,194,b3,i,p,19
../data/field_tuebingen_harvesting/2016_04_27/P1070182.JPG,tuebingen,997688,167059,4672,1052,2017-03-17_15:16:43,194,b3,r,p,19
../data/field_tuebingen_harvesting/2016_04_27/P1070186.JPG,tuebingen,94079,15985,526,72,2017-03-17_15:16:53,4,e7,i,p,3
../data/field_tuebingen_harvesting/2016_04_27/P1070187.JPG,tuebingen,869786,127555,12262,896,2017-03-17_15:16:57,214,d3,r,p,22
../data/field_tuebingen_harvesting/2016_04_27/P1070189.JPG,tuebingen,144173,23760,2508,242,2017-03-17_15:17:03,214,d8,i,p,15
../data/field_tuebingen_harvesting/2016_04_27/P1070194.JPG,tuebingen,174711,29622,1267,196,2017-03-17_15:17:21,33,b4,i,p,22
../data/field_tuebingen_harvesting/2016_04_27/P1070196.JPG,tuebingen,181182,29639,1042,164,2017-03-27_16:28:27,32,e5,i,p,21
../data/field_tuebingen_harvesting/2016_04_27/P1070208.JPG,tuebingen,111272,17838,759,102,2017-03-27_16:29:35,30,b7,i,p,16
../data/field_tuebingen_harvesting/2016_04_27/P1070214.JPG,tuebingen,170978,27947,833,142,2017-03-27_16:30:42,29,d4,i,p,11
../data/field_tuebingen_harvesting/2016_04_27/P1070220.JPG,tuebingen,325951,46378,3438,649,2017-03-27_16:31:14,190,a2,i,p,20
../data/field_tuebingen_harvesting/2016_04_27/P1070229.JPG,tuebingen,120131,21655,1094,249,2017-03-27_16:32:14,2,b7,i,p,13
../data/field_tuebingen_harvesting/2016_04_27/P1070237.JPG,tuebingen,405335,59166,4259,747,2017-03-27_16:32:47,200,c1,i,p,13
../data/field_tuebingen_harvesting/2016_04_29/P1070379.JPG,tuebingen,33021,8335,317,119,2017-04-26_11:18:42,300,c8,i,i,NA
../data/field_tuebingen_harvesting/2016_04_29/P1070407.JPG,tuebingen,318819,41110,989,233,2017-04-26_11:20:53,273,a7,i,i,NA
../data/field_tuebingen_harvesting/2016_05_02/P1070432.JPG,tuebingen,55146,9636,382,64,2017-04-26_11:22:35,169,b4,i,i,NA
../data/field_tuebingen_harvesting/2016_05_02/P1070434.JPG,tuebingen,59639,10075,447,61,2017-04-26_11:22:46,124,d1,i,i,NA
../data/field_tuebingen_harvesting/2016_05_02/P1070439.JPG,tuebingen,50512,6030,245,43,2017-04-26_11:23:48,166,e2,i,i,NA
../data/field_tuebingen_harvesting/2016_05_02/P1070441.JPG,tuebingen,72223,8855,400,57,2017-04-26_11:23:53,166,e2,i,i,NA
../data/field_tuebingen_harvesting/2016_05_02/P1070445.JPG,tuebingen,46572,9339,355,49,2017-04-26_11:24:29,67,d8,i,p,14
../data/field_tuebingen_harvesting/2016_05_02/P1070447.JPG,tuebingen,52366,12112,521,131,2017-04-26_11:24:34,60,b5,i,p,3
../data/field_tuebingen_harvesting/2016_05_06/P1070725.JPG,tuebingen,87061,14935,296,73,2017-04-26_18:53:20,274,a7,i,i,NA
../data/field_tuebingen_harvesting/2016_05_06/P1070757.JPG,tuebingen,811370,137194,3009,833,2017-04-26_18:55:03,194,b7,r,p,22
../data/field_tuebingen_harvesting/2016_05_06/P1070785.JPG,tuebingen,200883,28872,579,182,2017-04-26_18:56:44,295,b8,i,i,NA
../data/field_tuebingen_harvesting/2016_05_09/P1070891.JPG,tuebingen,311891,64664,2194,416,2017-05-03_09:09:21,16,b5,r,p,10
../data/field_tuebingen_harvesting/2016_05_09/P1070901.JPG,tuebingen,546504,95191,2042,429,2017-05-03_09:10:36,207,c8,r,p,24
../data/field_tuebingen_harvesting/2016_05_09/P1070912.JPG,tuebingen,714648,114034,3968,709,2017-05-03_09:11:50,212,b6,r,p,17
../data/field_tuebingen_harvesting/2016_05_10/P1080085.JPG,tuebingen,859412,180504,6624,1091,2017-05-30_17:50:42,188,a3,r,p,30
../data/field_tuebingen_harvesting/2016_05_12/P1080263.JPG,tuebingen,872410,183773,8273,1141,2017-05-30_18:02:39,195,d4,r,p,20
../data/field_tuebingen_harvesting/2016_05_12/P1080427.JPG,tuebingen,29607,6574,206,48,2017-06-24_16:15:42,44,d1,i,p,10
../data/field_tuebingen_harvesting/2016_05_12/P1080431.JPG,tuebingen,204248,40329,5200,267,2017-06-24_16:15:57,196,a5,i,p,19
../data/field_tuebingen_harvesting/2016_05_12/P1080432.JPG,tuebingen,910909,190419,6780,946,2017-06-24_16:15:59,196,a5,r,p,19
../data/field_tuebingen_harvesting/2016_05_12/P1080438.JPG,tuebingen,22414,4446,273,52,2017-06-24_16:23:39,44,a2,i,p,2
../data/field_tuebingen_harvesting/2016_05_12/P1080440.JPG,tuebingen,190776,40646,4180,190,2017-06-24_16:23:56,44,b2,i,p,7
../data/field_tuebingen_harvesting/2016_05_12/P1080444.JPG,tuebingen,168762,30633,1359,171,2017-06-24_16:24:28,44,b4,i,p,12
../data/field_tuebingen_harvesting/2016_05_12/P1080446.JPG,tuebingen,101531,26962,2530,133,2017-06-24_16:24:40,44,e4,i,p,6
../data/field_tuebingen_harvesting/2016_05_12/P1080478.JPG,tuebingen,116438,25004,1681,269,2017-06-24_16:26:43,110,e3,i,i,NA
../data/field_tuebingen_harvesting/2016_05_12/P1080480.JPG,tuebingen,74510,15727,916,116,2017-06-24_16:26:47,110,c4,i,i,NA
../data/field_tuebingen_harvesting/2016_05_12/P1080486.JPG,tuebingen,15999,3287,515,27,2017-06-24_16:27:02,110,e4,i,i,NA
../data/field_tuebingen_harvesting/2016_05_12/P1080509.JPG,tuebingen,319448,57457,5501,326,2017-06-24_16:28:49,110,b6,i,i,NA
../data/field_tuebingen_harvesting/2016_05_12/P1080511.JPG,tuebingen,159346,34163,4884,76,2017-06-24_16:29:01,110,a6,i,i,NA
../data/field_tuebingen_harvesting/2016_05_12/P1080513.JPG,tuebingen,125951,24582,1013,130,2017-06-24_16:29:06,110,d7,i,i,NA
../data/field_tuebingen_harvesting/2016_05_12/P1080523.JPG,tuebingen,119923,25921,1314,182,2017-06-24_16:29:29,110,b8,i,i,NA
../data/field_tuebingen_harvesting/2016_05_13/P1080546.JPG,tuebingen,111466,26032,4741,62,2017-06-24_16:56:03,222,c2,i,p,1
../data/field_tuebingen_harvesting/2016_05_13/P1080554.JPG,tuebingen,118778,23105,1612,208,2017-06-24_16:56:33,222,c7,i,p,17
../data/field_tuebingen_harvesting/2016_05_13/P1080652.JPG,tuebingen,571474,107069,8590,1069,2017-06-24_17:05:09,187,c3,r,p,26
../data/field_tuebingen_harvesting/2016_05_13/P1080656.JPG,tuebingen,648410,117306,11214,983,2017-06-24_17:06:23,187,c5,r,p,29
../data/field_tuebingen_harvesting/2016_05_17/P1080747.JPG,tuebingen,98518,15622,369,59,2017-06-24_18:32:10,7,d2,i,p,1
../data/field_tuebingen_harvesting/2016_05_17/P1080771.JPG,tuebingen,22193,5013,239,39,2017-06-24_18:33:45,7,c8,i,p,1
../data/field_tuebingen_harvesting/2016_05_17/P1080781.JPG,tuebingen,141534,24070,826,101,2017-06-24_18:34:11,4,c3,i,p,5
../data/field_tuebingen_harvesting/2016_05_17/P1080791.JPG,tuebingen,108266,19541,577,86,2017-06-24_18:35:29,1,c1,r,p,3
../data/field_tuebingen_harvesting/2016_05_17/P1080795.JPG,tuebingen,495677,97539,5993,490,2017-06-24_18:40:23,1,d2,r,p,17
../data/field_tuebingen_harvesting/2016_05_17/P1080813.JPG,tuebingen,182143,32936,1292,165,2017-06-24_18:48:53,1,e4,i,p,2
../data/field_tuebingen_harvesting/2016_05_17/P1080819.JPG,tuebingen,257034,40874,1483,165,2017-06-24_18:49:13,1,d8,i,p,4
../data/field_tuebingen_harvesting/2016_05_17/P1080911.JPG,tuebingen,82062,17066,1776,58,2017-06-24_18:56:29,231,e5,i,p,7
../data/field_tuebingen_harvesting/2016_05_18/P1080969.JPG,tuebingen,146470,24870,721,96,2017-06-24_18:59:33,12,d2,i,p,1
../data/field_tuebingen_harvesting/2016_05_18/P1080974.JPG,tuebingen,22926,4980,140,38,2017-06-24_18:59:46,12,b2,r,p,2
../data/field_tuebingen_harvesting/2016_05_18/P1080989.JPG,tuebingen,83724,16736,310,71,2017-06-24_19:00:44,12,b6,r,p,2
../data/field_tuebingen_harvesting/2016_05_18/P1080997.JPG,tuebingen,103120,21053,693,78,2017-06-24_19:01:10,28,e2,i,p,1
../data/field_tuebingen_harvesting/2016_05_18/P1080999.JPG,tuebingen,64414,13702,1155,97,2017-06-24_19:01:15,28,b2,i,p,6
../data/field_tuebingen_harvesting/2016_05_18/P1090002.JPG,tuebingen,49979,10878,166,53,2017-06-24_19:01:28,28,e6,r,p,8
../data/field_tuebingen_harvesting/2016_05_18/P1090005.JPG,tuebingen,124677,24416,650,67,2017-06-24_19:01:40,28,b4,i,p,4
../data/field_tuebingen_harvesting/2016_05_18/P1090028.JPG,tuebingen,271705,51071,3685,154,2017-06-24_19:03:05,209,d3,r,p,20
../data/field_tuebingen_harvesting/2016_05_18/P1090051.JPG,tuebingen,379153,75787,5090,323,2017-06-24_19:05:22,192,a7,r,p,24
../data/field_tuebingen_harvesting/2016_05_18/P1090118.JPG,tuebingen,46432,8407,165,25,2017-06-24_19:12:40,34,b8,i,p,2
../data/field_tuebingen_harvesting/2016_05_18/P1090120.JPG,tuebingen,101337,20067,496,80,2017-06-24_19:12:48,29,b5,i,p,3
../data/field_tuebingen_harvesting/2016_05_18/P1090194.JPG,tuebingen,462172,68227,5384,506,2017-06-24_19:17:45,312,d7,i,i,NA
../data/field_tuebingen_harvesting/2016_05_18/P1090216.JPG,tuebingen,199,45,0,0,2017-06-24_19:20:13,1,a2,r,p,1
../data/field_tuebingen_harvesting/2016_05_18/P1090246.JPG,tuebingen,44135,10281,115,26,2017-06-24_19:22:26,30,b8,i,p,9
../data/field_tuebingen_harvesting/2016_05_18/P1090250.JPG,tuebingen,55166,9332,343,46,2017-06-24_19:23:07,36,d2,r,p,1
../data/field_tuebingen_harvesting/2016_05_18/P1090258.JPG,tuebingen,159720,34144,2885,105,2017-06-24_19:23:41,20,d8,r,p,13
../data/field_tuebingen_harvesting/2016_05_18/P1090259.JPG,tuebingen,92472,17640,453,53,2017-06-24_19:23:43,20,d8,i,p,13
../data/field_tuebingen_harvesting/2016_05_20/P1090848.JPG,tuebingen,606992,124081,4152,578,2017-06-24_19:28:14,190,d4,r,p,20
../data/field_tuebingen_harvesting/2016_05_20/P1090859.JPG,tuebingen,216087,48373,6792,162,2017-06-24_19:28:43,190,d3,r,p,23
../data/field_tuebingen_harvesting/2016_05_20/P1090867.JPG,tuebingen,134725,31389,3745,144,2017-06-24_19:29:04,191,d6,r,p,23
../data/field_tuebingen_harvesting/2016_05_20/P1090883.JPG,tuebingen,76555,14648,94,34,2017-06-24_19:30:22,191,d3,i,p,3
../data/field_tuebingen_harvesting/2016_05_20/P1090899.JPG,tuebingen,105333,24285,3211,87,2017-06-24_19:47:00,191,c6,r,p,21
../data/field_tuebingen_harvesting/2016_05_20/P1090996.JPG,tuebingen,31823,9997,46,8,2017-06-24_19:56:34,70,c3,i,i,NA
../data/field_tuebingen_harvesting/2016_05_20/P1100001.JPG,tuebingen,43565,7807,77,35,2017-06-24_19:57:17,70,b8,i,p,2
../data/field_tuebingen_harvesting/2016_05_20/P1100002.JPG,tuebingen,72972,16255,323,62,2017-06-24_19:57:21,70,b7,r,p,1
../data/field_tuebingen_harvesting/2016_05_23/P1100010.JPG,tuebingen,396798,81235,14692,396,2017-06-24_19:58:28,177,a6,r,p,15
../data/field_tuebingen_harvesting/2016_05_23/P1100016.JPG,tuebingen,219790,43142,4698,143,2017-06-24_19:59:15,177,a3,r,p,-9
../data/field_tuebingen_harvesting/2016_05_23/P1100018.JPG,tuebingen,239445,51471,5918,163,2017-06-24_19:59:26,177,b8,r,p,26
../data/field_tuebingen_harvesting/2016_05_23/P1100066.JPG,tuebingen,122212,22050,1171,95,2017-06-24_20:03:40,57,a6,i,p,15
../data/field_tuebingen_harvesting/2016_05_23/P1100068.JPG,tuebingen,132808,23142,1431,95,2017-06-24_20:03:46,57,c8,i,p,10
../data/field_tuebingen_harvesting/2016_05_23/P1100070.JPG,tuebingen,120642,19666,723,88,2017-06-24_20:03:52,57,a5,i,p,16
../data/field_tuebingen_harvesting/2016_05_23/P1100084.JPG,tuebingen,23307,6456,67,81,2017-06-24_20:04:55,57,d5,i,p,2
../data/field_tuebingen_harvesting/2016_05_23/P1100086.JPG,tuebingen,21485,4802,120,28,2017-06-24_20:05:02,57,e4,i,p,1
../data/field_tuebingen_harvesting/2016_05_23/P1100129.JPG,tuebingen,163858,33615,2408,187,2017-06-24_20:07:17,66,c5,r,p,22
../data/field_tuebingen_harvesting/2016_05_23/P1100146.JPG,tuebingen,87127,20809,1073,119,2017-06-24_20:08:29,66,c2,i,p,7
../data/field_tuebingen_harvesting/2016_05_23/P1100148.JPG,tuebingen,181113,36296,2596,167,2017-06-24_20:08:35,66,e3,i,p,20
../data/field_tuebingen_harvesting/2016_05_23/P1100154.JPG,tuebingen,153730,31425,3005,124,2017-06-24_20:09:26,66,d1,r,p,8
../data/field_tuebingen_harvesting/2016_05_23/P1100159.JPG,tuebingen,218403,56741,7984,156,2017-06-24_20:09:43,68,e7,i,p,14
../data/field_tuebingen_harvesting/2016_05_23/P1100165.JPG,tuebingen,17199,4335,84,19,2017-06-24_20:10:06,68,e5,i,p,3
../data/field_tuebingen_harvesting/2016_05_23/P1100168.JPG,tuebingen,148397,29738,2024,100,2017-06-24_20:10:23,68,e4,r,p,15
../data/field_tuebingen_harvesting/2016_05_23/P1100171.JPG,tuebingen,17762,5307,157,38,2017-06-30_17:34:58,68,d3,i,p,1
../data/field_tuebingen_harvesting/2016_05_23/P1100183.JPG,tuebingen,23340,5445,212,36,2017-06-30_17:35:31,68,c1,i,p,2
../data/field_tuebingen_harvesting/2016_05_23/P1100186.JPG,tuebingen,117845,23843,990,73,2017-06-30_17:35:40,65,b8,r,p,9
../data/field_tuebingen_harvesting/2016_05_23/P1100195.JPG,tuebingen,308089,79820,4630,418,2017-06-30_17:36:19,65,c3,r,p,20
../data/field_tuebingen_harvesting/2016_05_23/P1100204.JPG,tuebingen,678304,150383,10945,634,2017-06-30_17:36:48,65,e5,r,p,13
../data/field_tuebingen_harvesting/2016_05_23/P1100210.JPG,tuebingen,409525,95992,4522,553,2017-06-30_17:37:14,65,c7,r,p,10
../data/field_tuebingen_harvesting/2016_05_23/P1100218.JPG,tuebingen,137470,28793,1920,81,2017-06-30_17:37:47,56,a2,i,p,19
../data/field_tuebingen_harvesting/2016_05_23/P1100234.JPG,tuebingen,208993,39718,2288,117,2017-06-30_17:38:47,56,c1,i,p,13
../data/field_tuebingen_harvesting/2016_05_23/P1100247.JPG,tuebingen,157762,32234,2582,190,2017-06-30_17:39:26,56,c7,r,p,12
../data/field_tuebingen_harvesting/2016_05_23/P1100249.JPG,tuebingen,50790,9355,253,41,2017-06-30_17:39:32,56,e6,r,p,1
../data/field_tuebingen_harvesting/2016_05_23/P1100250.JPG,tuebingen,158779,30324,950,136,2017-06-30_17:39:49,56,e6,r,p,1
../data/field_tuebingen_harvesting/2016_05_23/P1100314.JPG,tuebingen,1152552,220214,10077,1208,2017-06-30_17:43:07,178,d1,r,p,22
../data/field_tuebingen_harvesting/2016_05_23/P1100320.JPG,tuebingen,50809,10919,464,139,2017-06-30_17:43:25,13,e3,i,p,7
../data/field_tuebingen_harvesting/2016_05_23/P1100321.JPG,tuebingen,46133,10112,330,51,2017-06-30_17:43:28,13,e2,r,p,2
../data/field_tuebingen_harvesting/2016_05_23/P1100332.JPG,tuebingen,171871,26397,1141,153,2017-06-30_17:43:55,2,a5,i,p,8
../data/field_tuebingen_harvesting/2016_05_23/P1100344.JPG,tuebingen,234248,44220,4465,308,2017-06-30_17:44:27,2,e5,i,p,5
../data/field_tuebingen_harvesting/2016_05_23/P1100348.JPG,tuebingen,97530,17674,282,41,2017-06-30_17:44:38,2,d4,i,p,1
../data/field_tuebingen_harvesting/2016_05_23/P1100358.JPG,tuebingen,422701,98345,3666,531,2017-06-30_17:45:06,3,a6,r,p,10
../data/field_tuebingen_harvesting/2016_05_23/P1100364.JPG,tuebingen,270417,62386,1868,457,2017-06-30_17:45:30,2,e3,r,p,19
../data/field_tuebingen_harvesting/2016_05_23/P1100368.JPG,tuebingen,303012,59827,2421,227,2017-06-30_17:45:45,2,d2,r,p,12
../data/field_tuebingen_harvesting/2016_05_23/P1100370.JPG,tuebingen,486442,93014,2639,505,2017-06-30_17:45:51,2,b1,r,p,13
../data/field_tuebingen_harvesting/2016_05_23/P1100372.JPG,tuebingen,523718,122661,10905,515,2017-06-30_17:46:00,3,b8,r,p,14
../data/field_tuebingen_harvesting/2016_05_23/P1100374.JPG,tuebingen,97152,21715,894,106,2017-06-30_17:46:07,3,c8,r,p,8
../data/field_tuebingen_harvesting/2016_05_24/P1100429.JPG,tuebingen,646348,126578,6497,703,2017-07-03_18:25:50,179,d2,r,p,8
../data/field_tuebingen_harvesting/2016_05_24/P1100441.JPG,tuebingen,24956,7211,152,45,2017-07-03_18:26:53,179,e3,i,p,3
../data/field_tuebingen_harvesting/2016_05_24/P1100443.JPG,tuebingen,523208,82608,4549,381,2017-07-03_18:27:21,179,e4,r,p,11
../data/field_tuebingen_harvesting/2016_05_24/P1100447.JPG,tuebingen,484672,97436,8674,359,2017-07-03_18:27:42,179,e7,r,p,20
../data/field_tuebingen_harvesting/2016_05_24/P1100499.JPG,tuebingen,79670,17106,420,57,2017-07-03_18:32:28,17,b1,i,p,1
../data/field_tuebingen_harvesting/2016_05_24/P1100501.JPG,tuebingen,128951,22773,884,107,2017-07-03_18:32:32,17,a3,i,p,5
../data/field_tuebingen_harvesting/2016_05_24/P1100519.JPG,tuebingen,97140,20945,825,73,2017-07-03_18:33:32,8,b7,i,p,4
../data/field_tuebingen_harvesting/2016_05_24/P1100521.JPG,tuebingen,136549,25503,1170,125,2017-07-03_18:33:39,8,b8,i,p,5
../data/field_tuebingen_harvesting/2016_05_24/P1100527.JPG,tuebingen,111085,21162,1233,97,2017-07-03_18:34:00,8,d1,i,p,3
../data/field_tuebingen_harvesting/2016_05_24/P1100553.JPG,tuebingen,271265,46349,3997,165,2017-07-03_18:35:13,9,e7,i,p,2
../data/field_tuebingen_harvesting/2016_05_24/P1100557.JPG,tuebingen,104901,21768,910,67,2017-07-03_18:35:24,9,d1,i,p,2
../data/field_tuebingen_harvesting/2016_05_24/P1100565.JPG,tuebingen,84172,18060,1058,168,2017-07-03_18:35:45,9,c1,i,p,10
../data/field_tuebingen_harvesting/2016_05_24/P1100568.JPG,tuebingen,221186,37247,2610,207,2017-07-03_18:36:09,9,c7,i,p,3
../data/field_tuebingen_harvesting/2016_05_24/P1100589.JPG,tuebingen,40546,9482,1268,18,2017-07-03_18:37:06,59,e6,i,p,2
../data/field_tuebingen_harvesting/2016_05_24/P1100597.JPG,tuebingen,65769,14060,122,33,2017-07-03_18:37:25,59,a4,i,p,1
../data/field_tuebingen_harvesting/2016_05_24/P1100599.JPG,tuebingen,92566,21762,1229,116,2017-07-03_18:37:30,9,a3,i,p,9
../data/field_tuebingen_harvesting/2016_05_24/P1100602.JPG,tuebingen,197640,43700,3544,203,2017-07-03_18:39:32,9,a4,r,p,9
../data/field_tuebingen_harvesting/2016_05_24/P1100606.JPG,tuebingen,80393,20054,2308,75,2017-07-03_18:39:45,18,e3,i,p,1
../data/field_tuebingen_harvesting/2016_05_24/P1100608.JPG,tuebingen,91881,22367,1402,136,2017-07-03_18:39:50,18,e4,i,p,1
../data/field_tuebingen_harvesting/2016_05_24/P1100632.JPG,tuebingen,82785,19572,317,26,2017-07-03_18:40:59,59,b3,i,p,4
../data/field_tuebingen_harvesting/2016_05_24/P1100634.JPG,tuebingen,204013,35725,4269,132,2017-07-03_18:41:08,9,d4,i,p,1
../data/field_tuebingen_harvesting/2016_05_24/P1100635.JPG,tuebingen,104627,17159,366,68,2017-07-03_18:41:12,18,b5,r,p,1
../data/field_tuebingen_harvesting/2016_05_24/P1100637.JPG,tuebingen,30791,6425,192,21,2017-07-03_18:41:16,18,b4,r,p,1
../data/field_tuebingen_harvesting/2016_05_24/P1100640.JPG,tuebingen,199409,38004,3076,143,2017-07-03_18:41:22,18,c8,i,p,2
../data/field_tuebingen_harvesting/2016_05_24/P1100657.JPG,tuebingen,192484,41306,4583,137,2017-07-03_18:42:15,16,c3,r,p,19
../data/field_tuebingen_harvesting/2016_05_24/P1100661.JPG,tuebingen,148378,31871,3407,177,2017-07-03_18:42:27,16,d6,r,p,22
../data/field_tuebingen_harvesting/2016_05_24/P1100666.JPG,tuebingen,142636,28681,1611,112,2017-07-03_18:43:00,16,c1,i,p,6
../data/field_tuebingen_harvesting/2016_05_24/P1100715.JPG,tuebingen,223041,45001,4906,194,2017-07-03_18:45:16,180,a2,r,p,20
../data/field_tuebingen_harvesting/2016_05_24/P1100719.JPG,tuebingen,224838,46501,5478,225,2017-07-03_18:45:25,180,b4,r,p,13
../data/field_tuebingen_harvesting/2016_05_24/P1100721.JPG,tuebingen,214047,43681,5526,163,2017-07-03_18:45:30,180,b3,r,p,13
../data/field_tuebingen_harvesting/2016_05_24/P1100723.JPG,tuebingen,185124,36963,4247,137,2017-07-03_18:45:38,180,c7,r,p,18
../data/field_tuebingen_harvesting/2016_05_24/P1100731.JPG,tuebingen,194444,40906,4848,132,2017-07-03_18:46:03,180,c2,r,p,21
../data/field_tuebingen_harvesting/2016_05_24/P1100807.JPG,tuebingen,196382,40587,5523,149,2017-07-04_09:22:52,181,a3,r,p,17
../data/field_tuebingen_harvesting/2016_05_24/P1100819.JPG,tuebingen,143784,31919,3653,123,2017-07-04_09:24:40,181,b7,r,p,21
../data/field_tuebingen_harvesting/2016_05_24/P1100838.JPG,tuebingen,85136,17551,930,60,2017-07-04_09:25:28,38,b1,i,p,11
../data/field_tuebingen_harvesting/2016_05_24/P1100840.JPG,tuebingen,164178,29528,1683,118,2017-07-04_09:25:33,38,a7,i,p,2
../data/field_tuebingen_harvesting/2016_05_24/P1100841.JPG,tuebingen,125964,25413,1088,124,2017-07-04_09:25:36,38,b2,r,p,3
../data/field_tuebingen_harvesting/2016_05_24/P1100849.JPG,tuebingen,240580,45478,5327,139,2017-07-04_09:26:04,39,b8,i,p,12
../data/field_tuebingen_harvesting/2016_05_24/P1100851.JPG,tuebingen,56880,11063,347,20,2017-07-04_09:26:09,39,d7,i,p,1
../data/field_tuebingen_harvesting/2016_05_24/P1100853.JPG,tuebingen,254677,43604,2626,173,2017-07-04_09:26:19,39,d1,i,p,4
../data/field_tuebingen_harvesting/2016_05_24/P1100855.JPG,tuebingen,139785,24234,977,74,2017-07-04_09:26:25,39,b4,i,p,3
